userId,movieId,user_avg_rating,user_rating_count,user_rating_std,user_like_count,user_like_ratio,user_rating_timespan,user_avg_gap_days,item_avg_rating,item_rating_count,item_rating_std,item_like_count,item_like_ratio,global_mean,movie_age_at_rating,label
1,1196,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.188202061218635,45313,0.8797102942191319,35743,0.7888023304570433,3.5255285642993797,25.0,1
1,1198,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.219009123455364,43295,0.7842642057506964,34620,0.799630442314355,3.5255285642993797,24.0,1
1,1200,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.005642137763728,27206,0.8965797890919516,19479,0.7159817687274865,3.5255285642993797,19.0,1
1,1201,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.123240894039735,14496,0.8281474666253352,11080,0.7643487858719646,3.5255285642993797,39.0,0
1,1208,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.108899956691208,23090,0.8945051739429746,17312,0.7497618016457341,3.5255285642993797,26.0,0
1,1214,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.041783855429476,30933,0.8826320433223798,22687,0.7334238515501245,3.5255285642993797,25.0,1
1,1215,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7253187906006895,12469,1.0070419705566278,7374,0.5913866388643837,3.5255285642993797,11.0,1
1,1217,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.173611111111111,4824,0.8441540372807325,3806,0.788971807628524,3.5255285642993797,20.0,0
1,1219,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.076899587765281,19649,0.8597379037684901,14558,0.7409028449284951,3.5255285642993797,44.0,1
1,1222,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.033179786554775,21926,0.7901795100897184,16165,0.7372525768494025,3.5255285642993797,18.0,0
1,1240,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.8963923539441803,33429,0.8746596274318422,22156,0.6627778276346884,3.5255285642993797,21.0,1
1,1243,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.9315461943513643,4178,0.9900658359365544,2876,0.688367640019148,3.5255285642993797,15.0,0
1,1246,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.8938066023955593,20538,0.8619010718483002,13552,0.6598500340831629,3.5255285642993797,15.0,0
1,1249,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.8832773382464505,9227,0.864540372472747,6205,0.6724829305299664,3.5255285642993797,15.0,1
1,1258,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.011533532678342,23410,0.8783225779329494,16709,0.7137548056386159,3.5255285642993797,24.0,1
1,1259,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.999134781772736,20804,0.7582323724484767,14991,0.7205825802730245,3.5255285642993797,19.0,1
1,1261,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.772085259373395,7788,1.0642003212715632,4828,0.6199280945043657,3.5255285642993797,17.0,0
1,1262,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.137655906089509,10904,0.7378834763486772,8464,0.7762289068231841,3.5255285642993797,42.0,0
1,1266,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.9883400466398133,14151,0.8655183339534654,10141,0.716627800155466,3.5255285642993797,13.0,1
1,1278,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.996785311857891,15087,0.9039293664831809,10703,0.709418704845231,3.5255285642993797,30.0,1
1,1291,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.007592710997442,31280,0.8088011100547279,22304,0.7130434782608696,3.5255285642993797,16.0,0
1,1304,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.0536379997428975,15558,0.8170339375929689,11552,0.742511890988559,3.5255285642993797,35.0,0
1,1321,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.5597913322632424,7476,0.9493016813450089,3854,0.5155163188871054,3.5255285642993797,23.0,1
1,1333,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7520609318996416,11160,0.8985133043697416,6696,0.6,3.5255285642993797,42.0,1
1,1348,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.8980219192729217,3741,0.9460508067388256,2489,0.6653301256348569,3.5255285642993797,82.0,0
1,1350,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.5562730627306274,5420,0.9486576909653109,2781,0.51309963099631,3.5255285642993797,28.0,0
1,1358,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.015463534309717,13451,0.8967634320988471,9817,0.7298342130696602,3.5255285642993797,9.0,1
1,1370,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.417934398870274,15579,0.8946219942405848,6574,0.42197830412735093,3.5255285642993797,14.0,0
1,1374,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.6956836343044106,15893,1.0038443565384634,9310,0.5857924872585415,3.5255285642993797,22.0,1
1,1387,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.805304944063515,22168,0.960800616011451,13565,0.6119180801154818,3.5255285642993797,30.0,1
1,1525,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.428358208955224,335,1.162385268325754,54,0.16119402985074627,3.5255285642993797,8.0,0
1,1584,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.6533158901076783,19874,0.9624444528672425,10916,0.5492603401429003,3.5255285642993797,7.0,0
1,1750,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.2195467422096318,353,1.1861357324488264,50,0.141643059490085,3.5255285642993797,8.0,0
1,1848,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.029855868222375,1457,1.0064869507147203,432,0.2964996568291009,3.5255285642993797,8.0,0
1,1920,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.8075582953631733,3731,1.0035228638933804,792,0.2122755293487001,3.5255285642993797,7.0,0
1,1967,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.6311258278145697,8305,0.9838657469316135,4428,0.5331727874774232,3.5255285642993797,19.0,1
1,1994,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.5173941945490803,9026,0.9580837934575244,4456,0.49368491025925104,3.5255285642993797,22.0,0
1,1997,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7441799535893403,13359,1.0484585035527494,8089,0.6055093944157497,3.5255285642993797,31.0,0
1,2021,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.3096028321717004,9039,1.1219523137215128,3852,0.42615333554596746,3.5255285642993797,21.0,1
1,2100,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.2230619003141716,11777,0.9122047797022536,4115,0.3494098666893097,3.5255285642993797,21.0,1
1,2118,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.649055489964581,3388,0.8130953184713051,1856,0.5478158205430933,3.5255285642993797,21.0,1
1,2138,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7062076346771318,2803,0.9382832416313707,1664,0.593649661077417,3.5255285642993797,27.0,1
1,2140,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.5909774436090225,7980,1.0014997136260275,4188,0.524812030075188,3.5255285642993797,23.0,1
1,2143,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.2806451612903227,3100,1.03595240690699,1213,0.39129032258064517,3.5255285642993797,20.0,1
1,2173,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.5286259541984735,786,1.0375779709972506,422,0.5368956743002544,3.5255285642993797,17.0,1
1,2174,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.472783670202121,19988,0.9355365382650066,9216,0.46107664598759257,3.5255285642993797,17.0,1
1,2193,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.451611153303678,9217,0.9823705658472021,4242,0.46023651947488337,3.5255285642993797,17.0,1
1,2194,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.884503302681,15442,0.768644373347446,10328,0.6688252816992618,3.5255285642993797,18.0,0
1,2253,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.693609022556391,3724,1.125475742633636,807,0.21670247046186897,3.5255285642993797,13.0,0
1,2288,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7969498656071052,8557,0.9609577187374435,5410,0.6322309220521211,3.5255285642993797,22.0,1
1,2291,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7270963821632233,21394,0.8915089000581027,12500,0.5842759652238946,3.5255285642993797,14.0,1
1,2542,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.988678629690049,15325,0.8483553015771897,11019,0.719021207177814,3.5255285642993797,7.0,1
1,2628,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.0809832961385,29574,1.1408076196337005,9934,0.33590315817948196,3.5255285642993797,6.0,1
1,2644,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.741080038572806,2074,0.9951546822665541,1249,0.6022179363548699,3.5255285642993797,74.0,0
1,2648,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.859565605474561,3361,0.9395754749619627,2177,0.6477238916988991,3.5255285642993797,73.0,0
1,2664,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7720809995691513,4642,0.970959680663783,2909,0.6266695389918139,3.5255285642993797,48.0,0
1,2683,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.2111273376333616,24651,1.0825171210163846,9114,0.36972130948034565,3.5255285642993797,5.0,0
1,2692,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.025309765693817,17029,0.8162301076399481,12353,0.7254095953960891,3.5255285642993797,7.0,0
1,2716,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7472686430005786,29381,0.8695572394434453,17154,0.58384670365202,3.5255285642993797,20.0,0
1,2761,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.8480432972522896,8407,0.9302734403566248,5394,0.6416081836564768,3.5255285642993797,6.0,0
1,2762,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.0549989750948034,39028,0.8288259689095746,28307,0.7252997847699088,3.5255285642993797,6.0,1
1,2804,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.030887583114272,12934,0.9767620252715962,9362,0.7238286686253286,3.5255285642993797,22.0,0
1,2872,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.603513174404015,6376,0.9796503021451445,3380,0.5301129234629862,3.5255285642993797,24.0,1
1,2918,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.9436677102543207,23317,0.8483572152815816,15702,0.6734142471158382,3.5255285642993797,19.0,0
1,2944,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.851750700280112,7140,0.8173963115336195,4649,0.6511204481792717,3.5255285642993797,38.0,1
1,2947,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.744306049822064,11240,0.8383511195348224,6627,0.5895907473309608,3.5255285642993797,41.0,0
1,2959,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.227123123722136,40106,0.8709475837869959,32094,0.800229392110906,3.5255285642993797,5.0,1
1,2968,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.594822571262362,8595,0.9815744670199329,4584,0.5333333333333333,3.5255285642993797,24.0,1
1,3000,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.096298619824341,9564,0.8651531113084403,7183,0.7510455876202425,3.5255285642993797,8.0,0
1,3030,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.211716774374825,3559,0.8273061539226672,2925,0.8218600730542287,3.5255285642993797,44.0,0
1,3037,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.980287627076618,4033,0.8889454005655558,2857,0.7084056533597818,3.5255285642993797,35.0,0
1,3081,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.5441042394772833,13162,0.8669854765231336,6428,0.488375626804437,3.5255285642993797,5.0,1
1,3153,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.601982097186701,1564,0.9234916132570222,873,0.5581841432225064,3.5255285642993797,47.0,1
1,3265,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.9778936017253774,2782,0.8933391409482344,1968,0.7074047447879224,3.5255285642993797,13.0,0
1,3438,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.813371036154312,4951,1.0700283048655543,1080,0.21813774994950516,3.5255285642993797,15.0,0
1,3476,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.6765234765234767,5005,0.9553680543135927,2870,0.5734265734265734,3.5255285642993797,14.0,0
1,3479,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.5724579663730984,3747,0.9033776658678941,1891,0.504670402989058,3.5255285642993797,20.0,1
1,3489,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.165929203539823,8362,0.9749906528392203,2670,0.3193016024874432,3.5255285642993797,14.0,1
1,3499,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7507114711033274,9136,0.8029771761531336,5430,0.5943520140105079,3.5255285642993797,15.0,1
1,3889,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.4542536115569824,1246,1.1351954189671367,198,0.15890850722311398,3.5255285642993797,5.0,1
1,3932,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.5762362637362637,1456,0.9261522125295515,756,0.5192307692307693,3.5255285642993797,71.0,0
1,3996,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.903248306098047,25090,0.9492563083191452,16581,0.6608609007572738,3.5255285642993797,4.0,1
1,3997,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.0703468490473864,2047,1.1060285468735003,191,0.09330727894479726,3.5255285642993797,5.0,0
1,4011,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.042146790032355,17617,0.8128542687585072,12904,0.7324743145825056,3.5255285642993797,5.0,1
1,4027,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.891130068348836,19459,0.9021424987073523,12935,0.6647309728146359,3.5255285642993797,5.0,1
1,4105,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.6886700468018723,5128,0.9654365972106621,2860,0.5577223088923557,3.5255285642993797,23.0,0
1,4128,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.5718546637744035,5532,0.8578382229587693,2667,0.4821041214750542,3.5255285642993797,18.0,1
1,4133,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.3517816527672477,1319,1.0660199662169987,154,0.11675511751326763,3.5255285642993797,18.0,0
1,4226,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.1785467923660615,30443,0.7712723328595904,23942,0.786453371875308,3.5255285642993797,5.0,0
1,4306,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.843613161516327,31972,0.8806967941997281,20255,0.6335230826973602,3.5255285642993797,3.0,1
1,4446,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.1352562087393903,6362,1.0150078067311414,2044,0.32128261552970766,3.5255285642993797,4.0,0
1,4467,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.608084098312111,3377,0.929943767110135,1755,0.5196920343500148,3.5255285642993797,17.0,1
1,4571,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.364726840855107,8420,0.9470432022391944,3337,0.3963182897862233,3.5255285642993797,16.0,1
1,4720,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7087021382396816,10055,0.841991997268204,5610,0.5579313774241671,3.5255285642993797,3.0,0
1,4754,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.721415034744157,1583,0.9617015151538248,919,0.5805432722678459,3.5255285642993797,32.0,1
1,4878,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.015989536063211,18731,0.8853213959063709,13216,0.7055683092200096,3.5255285642993797,4.0,0
1,4896,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.6143337780613725,17239,0.958112997167132,8882,0.515227101339985,3.5255285642993797,4.0,1
1,4911,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.045985401459854,685,0.9422672823384662,177,0.2583941605839416,3.5255285642993797,28.0,1
1,4915,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.858830146231721,889,0.9731954791879193,184,0.20697412823397077,3.5255285642993797,23.0,0
1,4941,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.0682766845557543,1677,1.0159621982713958,491,0.2927847346451998,3.5255285642993797,25.0,0
1,4980,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.9578041208015806,3543,0.9819721275028626,809,0.22833756703358735,3.5255285642993797,14.0,0
1,4993,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.137925065906852,37553,0.9480945830108193,28653,0.7630016243708891,3.5255285642993797,4.0,1
1,5026,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.4715234102026553,2862,0.9639480229546801,1299,0.45387840670859536,3.5255285642993797,4.0,1
1,5039,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.312160694896851,921,0.8747694107450082,334,0.36264929424538545,3.5255285642993797,24.0,1
1,5040,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.8283082077051924,1791,0.9929794829493177,334,0.18648799553322165,3.5255285642993797,21.0,0
1,5146,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.6494133885438234,1449,0.9657111717545592,785,0.5417529330572809,3.5255285642993797,4.0,0
1,5171,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.8044232437120553,3459,1.002879360190625,637,0.18415727088753975,3.5255285642993797,3.0,1
1,5540,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.303304239401496,1604,0.9056185912239971,580,0.36159600997506236,3.5255285642993797,24.0,1
1,5679,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.4264026055894097,9518,0.9956665075116526,4118,0.43265391889052324,3.5255285642993797,2.0,0
1,5797,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.4128205128205127,390,0.9627188062124952,156,0.4,3.5255285642993797,21.0,1
1,5816,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.5795839380745043,14469,0.940006775578203,7076,0.48904554564931924,3.5255285642993797,3.0,1
1,5898,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.9541284403669725,218,0.9345919645005925,46,0.21100917431192662,3.5255285642993797,23.0,0
1,5952,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,4.107520546734616,33947,0.9318378326903859,25468,0.7502282970512858,3.5255285642993797,3.0,1
1,5999,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,2.598434004474273,447,1.0327256198219439,60,0.1342281879194631,3.5255285642993797,5.0,0
1,6093,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.638347260909935,1077,1.002267994144227,570,0.5292479108635098,3.5255285642993797,23.0,1
1,6242,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.618703631393987,2561,0.9248973963483543,1309,0.5111284654431862,3.5255285642993797,6.0,0
1,6333,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.6812431772940344,15573,0.824863715871656,8220,0.5278366403390483,3.5255285642993797,2.0,1
1,6502,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.7524239934264587,12170,0.8719265189223355,7032,0.5778142974527527,3.5255285642993797,2.0,0
1,6539,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.8565744150136596,25257,0.8628464015511357,15889,0.6290929247337372,3.5255285642993797,2.0,1
1,6754,3.742857142857143,175,0.382284207242115,88,0.5028571428571429,204,1.1724137931034482,3.3235714285714284,4200,0.9880527599210344,1532,0.3647619047619048,3.5255285642993797,2.0,1
